state,state_case,violation_num,violation_desc,state_name,year
6,61710,0,None,CA,2012
6,61710,0,None,CA,2012
6,61710,0,None,CA,2012
6,61711,0,None,CA,2012
6,61712,0,None,CA,2012
6,61713,0,None,CA,2012
6,61714,0,None,CA,2012
6,61714,0,None,CA,2012
6,61715,0,None,CA,2012
6,61716,0,None,CA,2012
6,61716,0,None,CA,2012
6,61717,0,None,CA,2012
6,61717,0,None,CA,2012
6,61718,0,None,CA,2012
6,61719,0,None,CA,2012
6,61720,0,None,CA,2012
6,61721,0,None,CA,2012
6,61721,0,None,CA,2012
6,61721,0,None,CA,2012
6,61722,0,None,CA,2012
6,61723,0,None,CA,2012
6,61724,0,None,CA,2012
6,61725,0,None,CA,2012
6,61725,0,None,CA,2012
6,61725,0,None,CA,2012
6,61726,0,None,CA,2012
6,61727,0,None,CA,2012
6,61728,49,Moving Violation,CA,2012
6,61728,0,None,CA,2012
6,61729,0,None,CA,2012
6,61730,11,Imparement Offense,CA,2012
6,61730,0,None,CA,2012
6,61731,0,None,CA,2012
6,61731,0,None,CA,2012
6,61731,0,None,CA,2012
6,61732,0,None,CA,2012
6,61732,0,None,CA,2012
6,61733,0,None,CA,2012
6,61733,0,None,CA,2012
6,61734,0,None,CA,2012
6,61735,0,None,CA,2012
6,61735,0,None,CA,2012
6,61736,0,None,CA,2012
6,61736,0,None,CA,2012
6,61736,0,None,CA,2012
6,61736,0,None,CA,2012
6,61736,0,None,CA,2012
6,61736,0,None,CA,2012
6,61737,0,None,CA,2012
6,61738,0,None,CA,2012
6,61738,0,None,CA,2012
6,61738,0,None,CA,2012
6,61738,0,None,CA,2012
6,61739,0,None,CA,2012
6,61740,0,None,CA,2012
6,61741,0,None,CA,2012
6,61742,0,None,CA,2012
6,61742,0,None,CA,2012
6,61743,0,None,CA,2012
6,61744,0,None,CA,2012
6,61745,0,None,CA,2012
6,61745,0,None,CA,2012
6,61746,0,None,CA,2012
6,61747,0,None,CA,2012
6,61748,0,None,CA,2012
6,61748,0,None,CA,2012
6,61749,0,None,CA,2012
6,61749,0,None,CA,2012
6,61750,0,None,CA,2012
6,61750,0,None,CA,2012
6,61751,0,None,CA,2012
6,61752,0,None,CA,2012
6,61752,0,None,CA,2012
6,61752,0,None,CA,2012
6,61753,11,Imparement Offense,CA,2012
6,61754,0,None,CA,2012
6,61754,0,None,CA,2012
6,61755,0,None,CA,2012
6,61756,0,None,CA,2012
6,61756,0,None,CA,2012
6,61756,0,None,CA,2012
6,61757,0,None,CA,2012
6,61758,0,None,CA,2012
6,61759,0,None,CA,2012
6,61760,0,None,CA,2012
6,61761,0,None,CA,2012
6,61762,11,Imparement Offense,CA,2012
6,61762,0,None,CA,2012
6,61763,0,None,CA,2012
6,61764,0,None,CA,2012
6,61764,0,None,CA,2012
6,61765,0,None,CA,2012
6,61766,0,None,CA,2012
6,61767,0,None,CA,2012
6,61768,0,None,CA,2012
6,61769,0,None,CA,2012
6,61769,0,None,CA,2012
6,61770,0,None,CA,2012
6,61771,0,None,CA,2012
6,61772,0,None,CA,2012
6,61773,9,Reckless Driving,CA,2012
6,61773,52,Moving Violation,CA,2012
6,61773,0,None,CA,2012
6,61774,0,None,CA,2012
6,61774,11,Imparement Offense,CA,2012
6,61775,0,None,CA,2012
6,61776,0,None,CA,2012
6,61777,11,Imparement Offense,CA,2012
6,61777,95,License Violations,CA,2012
6,61777,0,None,CA,2012
6,61778,0,None,CA,2012
6,61779,0,None,CA,2012
6,61780,0,None,CA,2012
6,61781,0,None,CA,2012
6,61782,0,None,CA,2012
6,61782,0,None,CA,2012
6,61783,0,None,CA,2012
6,61784,0,None,CA,2012
6,61785,49,Moving Violation,CA,2012
6,61786,0,None,CA,2012
6,61786,0,None,CA,2012
6,61787,0,None,CA,2012
6,61788,0,None,CA,2012
6,61789,0,None,CA,2012
6,61790,0,None,CA,2012
6,61791,0,None,CA,2012
6,61792,11,Imparement Offense,CA,2012
6,61793,0,None,CA,2012
6,61793,0,None,CA,2012
6,61794,0,None,CA,2012
6,61795,11,Imparement Offense,CA,2012
6,61796,0,None,CA,2012
6,61796,0,None,CA,2012
6,61797,0,None,CA,2012
6,61798,0,None,CA,2012
6,61798,0,None,CA,2012
6,61798,0,None,CA,2012
6,61799,0,None,CA,2012
6,61800,0,None,CA,2012
6,61801,0,None,CA,2012
6,61801,0,None,CA,2012
6,61801,0,None,CA,2012
6,61802,0,None,CA,2012
6,61803,0,None,CA,2012
6,61803,0,None,CA,2012
6,61804,0,None,CA,2012
6,61805,0,None,CA,2012
6,61805,0,None,CA,2012
6,61806,0,None,CA,2012
6,61807,0,None,CA,2012
6,61808,0,None,CA,2012
6,61809,0,None,CA,2012
6,61810,0,None,CA,2012
6,61810,7,Reckless Driving,CA,2012
6,61811,0,None,CA,2012
6,61811,0,None,CA,2012
6,61812,0,None,CA,2012
6,61812,0,None,CA,2012
6,61812,0,None,CA,2012
6,61813,0,None,CA,2012
6,61814,0,None,CA,2012
6,61814,0,None,CA,2012
6,61815,0,None,CA,2012
6,61815,0,None,CA,2012
6,61816,0,None,CA,2012
6,61816,0,None,CA,2012
6,61817,0,None,CA,2012
6,61818,0,None,CA,2012
6,61819,0,None,CA,2012
6,61819,0,None,CA,2012
6,61820,0,None,CA,2012
6,61821,0,None,CA,2012
6,61821,0,None,CA,2012
6,61822,0,None,CA,2012
6,61823,0,None,CA,2012
6,61824,0,None,CA,2012
6,61824,0,None,CA,2012
6,61824,0,None,CA,2012
6,61824,0,None,CA,2012
6,61824,0,None,CA,2012
6,61825,0,None,CA,2012
6,61825,0,None,CA,2012
6,61826,0,None,CA,2012
6,61827,0,None,CA,2012
6,61828,0,None,CA,2012
6,61829,0,None,CA,2012
6,61829,0,None,CA,2012
6,61830,0,None,CA,2012
6,61831,0,None,CA,2012
6,61832,0,None,CA,2012
6,61833,11,Imparement Offense,CA,2012
6,61834,0,None,CA,2012
6,61835,0,None,CA,2012
6,61836,0,None,CA,2012
6,61837,11,Imparement Offense,CA,2012
6,61837,0,None,CA,2012
6,61838,0,None,CA,2012
6,61839,0,None,CA,2012
6,61840,0,None,CA,2012
6,61841,0,None,CA,2012
6,61841,0,None,CA,2012
6,61842,0,None,CA,2012
6,61843,0,None,CA,2012
6,61844,0,None,CA,2012
6,61844,0,None,CA,2012
6,61845,0,None,CA,2012
6,61845,0,None,CA,2012
6,61846,0,None,CA,2012
6,61847,0,None,CA,2012
6,61848,0,None,CA,2012
6,61848,0,None,CA,2012
6,61849,0,None,CA,2012
6,61850,0,None,CA,2012
6,61851,0,None,CA,2012
6,61852,11,Imparement Offense,CA,2012
6,61852,0,None,CA,2012
6,61853,0,None,CA,2012
6,61854,0,None,CA,2012
6,61855,0,None,CA,2012
6,61855,0,None,CA,2012
6,61856,0,None,CA,2012
6,61856,0,None,CA,2012
6,61857,0,None,CA,2012
6,61858,0,None,CA,2012
6,61858,0,None,CA,2012
6,61859,0,None,CA,2012
6,61860,0,None,CA,2012
6,61861,42,Moving Violation,CA,2012
6,61862,0,None,CA,2012
6,61862,0,None,CA,2012
6,61863,0,None,CA,2012
6,61864,0,None,CA,2012
6,61865,0,None,CA,2012
6,61866,11,Imparement Offense,CA,2012
6,61867,1,Reckless Driving,CA,2012
6,61867,11,Imparement Offense,CA,2012
6,61868,0,None,CA,2012
6,61868,0,None,CA,2012
6,61869,0,None,CA,2012
6,61870,0,None,CA,2012
6,61871,0,None,CA,2012
6,61872,0,None,CA,2012
6,61872,0,None,CA,2012
6,61872,0,None,CA,2012
6,61873,0,None,CA,2012
6,61874,0,None,CA,2012
6,61875,0,None,CA,2012
6,61876,0,None,CA,2012
6,61877,0,None,CA,2012
6,61878,0,None,CA,2012
6,61878,0,None,CA,2012
6,61879,0,None,CA,2012
6,61879,0,None,CA,2012
6,61880,0,None,CA,2012
6,61881,11,Imparement Offense,CA,2012
6,61881,0,None,CA,2012
6,61881,0,None,CA,2012
6,61882,0,None,CA,2012
6,61882,0,None,CA,2012
6,61883,0,None,CA,2012
6,61883,0,None,CA,2012
6,61884,0,None,CA,2012
6,61885,0,None,CA,2012
6,61886,0,None,CA,2012
6,61887,31,Moving Violation,CA,2012
6,61887,46,Moving Violation,CA,2012
6,61888,0,None,CA,2012
6,61889,52,Moving Violation,CA,2012
6,61889,0,None,CA,2012
6,61890,0,None,CA,2012
6,61890,0,None,CA,2012
6,61891,0,None,CA,2012
6,61891,11,Imparement Offense,CA,2012
6,61891,0,None,CA,2012
6,61892,0,None,CA,2012
6,61893,0,None,CA,2012
6,61893,0,None,CA,2012
6,61894,0,None,CA,2012
6,61895,5,Reckless Driving,CA,2012
6,61895,0,None,CA,2012
6,61896,11,Imparement Offense,CA,2012
6,61897,0,None,CA,2012
6,61897,0,None,CA,2012
6,61898,0,None,CA,2012
6,61898,0,None,CA,2012
6,61899,0,None,CA,2012
6,61900,0,None,CA,2012
6,61900,0,None,CA,2012
6,61900,0,None,CA,2012
6,61900,95,License Violations,CA,2012
6,61901,0,None,CA,2012
6,61902,0,None,CA,2012
6,61902,0,None,CA,2012
6,61903,0,None,CA,2012
6,61904,0,None,CA,2012
6,61905,0,None,CA,2012
6,61906,0,None,CA,2012
6,61907,11,Imparement Offense,CA,2012
6,61907,0,None,CA,2012
6,61907,0,None,CA,2012
6,61908,0,None,CA,2012
6,61908,0,None,CA,2012
6,61909,0,None,CA,2012
6,61909,0,None,CA,2012
6,61910,0,None,CA,2012
6,61911,0,None,CA,2012
6,61912,11,Imparement Offense,CA,2012
6,61912,0,None,CA,2012
6,61913,0,None,CA,2012
6,61914,0,None,CA,2012
6,61914,0,None,CA,2012
6,61915,0,None,CA,2012
6,61915,0,None,CA,2012
6,61916,1,Reckless Driving,CA,2012
6,61916,11,Imparement Offense,CA,2012
6,61916,0,None,CA,2012
6,61916,0,None,CA,2012
6,61917,11,Imparement Offense,CA,2012
6,61918,0,None,CA,2012
6,61918,0,None,CA,2012
6,61919,0,None,CA,2012
6,61920,0,None,CA,2012
6,61920,0,None,CA,2012
6,61920,0,None,CA,2012
6,61921,0,None,CA,2012
6,61922,0,None,CA,2012
6,61923,0,None,CA,2012
6,61923,95,License Violations,CA,2012
6,61923,95,License Violations,CA,2012
6,61924,0,None,CA,2012
6,61925,0,None,CA,2012
6,61926,0,None,CA,2012
6,61927,0,None,CA,2012
6,61928,0,None,CA,2012
6,61929,0,None,CA,2012
6,61930,0,None,CA,2012
6,61930,0,None,CA,2012
6,61931,0,None,CA,2012
6,61932,0,None,CA,2012
6,61932,0,None,CA,2012
6,61933,0,None,CA,2012
6,61934,1,Reckless Driving,CA,2012
6,61934,11,Imparement Offense,CA,2012
6,61935,95,License Violations,CA,2012
6,61936,0,None,CA,2012
6,61937,0,None,CA,2012
6,61937,0,None,CA,2012
6,61938,0,None,CA,2012
6,61938,0,None,CA,2012
6,61939,0,None,CA,2012
6,61939,0,None,CA,2012
6,61939,0,None,CA,2012
6,61939,0,None,CA,2012
6,61940,0,None,CA,2012
6,61941,0,None,CA,2012
6,61942,0,None,CA,2012
6,61943,0,None,CA,2012
6,61944,0,None,CA,2012
6,61945,0,None,CA,2012
6,61945,0,None,CA,2012
6,61946,0,None,CA,2012
6,61946,0,None,CA,2012
6,61947,0,None,CA,2012
6,61948,0,None,CA,2012
6,61949,0,None,CA,2012
6,61950,0,None,CA,2012
6,61951,0,None,CA,2012
6,61952,0,None,CA,2012
6,61953,0,None,CA,2012
6,61954,0,None,CA,2012
6,61954,0,None,CA,2012
6,61955,0,None,CA,2012
6,61955,0,None,CA,2012
6,61956,95,License Violations,CA,2012
6,61957,0,None,CA,2012
6,61957,0,None,CA,2012
6,61957,0,None,CA,2012
6,61957,0,None,CA,2012
6,61957,0,None,CA,2012
6,61958,23,Speed Related,CA,2012
6,61959,0,None,CA,2012
6,61960,11,Imparement Offense,CA,2012
6,61961,0,None,CA,2012
6,61962,0,None,CA,2012
6,61963,0,None,CA,2012
6,61963,0,None,CA,2012
6,61964,11,Imparement Offense,CA,2012
6,61965,0,None,CA,2012
6,61966,0,None,CA,2012
6,61967,0,None,CA,2012
6,61968,0,None,CA,2012
6,61969,0,None,CA,2012
6,61970,0,None,CA,2012
6,61970,0,None,CA,2012
6,61971,0,None,CA,2012
6,61972,0,None,CA,2012
6,61973,0,None,CA,2012
6,61974,0,None,CA,2012
6,61975,0,None,CA,2012
6,61976,0,None,CA,2012
6,61977,0,None,CA,2012
6,61978,0,None,CA,2012
6,61978,0,None,CA,2012
6,61979,11,Imparement Offense,CA,2012
6,61980,0,None,CA,2012
6,61981,0,None,CA,2012
6,61982,0,None,CA,2012
6,61983,0,None,CA,2012
6,61984,0,None,CA,2012
6,61985,0,None,CA,2012
6,61986,0,None,CA,2012
6,61987,0,None,CA,2012
6,61987,0,None,CA,2012
6,61988,0,None,CA,2012
6,61989,0,None,CA,2012
6,61990,11,Imparement Offense,CA,2012
6,61990,23,Speed Related,CA,2012
6,61990,0,None,CA,2012
6,61991,0,None,CA,2012
6,61992,0,None,CA,2012
6,61992,0,None,CA,2012
6,61992,0,None,CA,2012
6,61993,0,None,CA,2012
6,61994,0,None,CA,2012
6,61995,0,None,CA,2012
6,61996,0,None,CA,2012
6,61997,0,None,CA,2012
6,61998,0,None,CA,2012
6,61998,0,None,CA,2012
6,61999,0,None,CA,2012
6,61999,0,None,CA,2012
6,62000,0,None,CA,2012
6,62001,1,Reckless Driving,CA,2012
6,62001,11,Imparement Offense,CA,2012
6,62001,0,None,CA,2012
6,62002,0,None,CA,2012
6,62002,0,None,CA,2012
6,62003,0,None,CA,2012
6,62003,0,None,CA,2012
6,62003,0,None,CA,2012
6,62004,0,None,CA,2012
6,62005,0,None,CA,2012
6,62006,0,None,CA,2012
6,62007,0,None,CA,2012
6,62008,0,None,CA,2012
6,62008,0,None,CA,2012
6,62009,11,Imparement Offense,CA,2012
6,62010,0,None,CA,2012
6,62010,0,None,CA,2012
6,62011,0,None,CA,2012
6,62012,7,Reckless Driving,CA,2012
6,62012,22,Speed Related,CA,2012
6,62013,0,None,CA,2012
6,62014,0,None,CA,2012
6,62014,0,None,CA,2012
6,62014,0,None,CA,2012
6,62015,0,None,CA,2012
6,62016,0,None,CA,2012
6,62016,0,None,CA,2012
6,62017,0,None,CA,2012
6,62018,0,None,CA,2012
6,62019,0,None,CA,2012
6,62019,0,None,CA,2012
6,62020,0,None,CA,2012
6,62020,0,None,CA,2012
6,62021,0,None,CA,2012
6,62021,0,None,CA,2012
6,62022,46,Moving Violation,CA,2012
6,62022,0,None,CA,2012
6,62023,0,None,CA,2012
6,62024,0,None,CA,2012
6,62024,0,None,CA,2012
6,62025,0,None,CA,2012
6,62026,0,None,CA,2012
6,62026,0,None,CA,2012
6,62027,0,None,CA,2012
6,62027,0,None,CA,2012
6,62028,0,None,CA,2012
6,62029,0,None,CA,2012
6,62030,0,None,CA,2012
6,62031,11,Imparement Offense,CA,2012
6,62032,0,None,CA,2012
6,62032,0,None,CA,2012
6,62033,0,None,CA,2012
6,62034,0,None,CA,2012
6,62035,0,None,CA,2012
6,62035,0,None,CA,2012
6,62036,0,None,CA,2012
6,62037,0,None,CA,2012
6,62038,52,Moving Violation,CA,2012
6,62038,0,None,CA,2012
6,62039,11,Imparement Offense,CA,2012
6,62039,11,Imparement Offense,CA,2012
6,62040,0,None,CA,2012
6,62041,0,None,CA,2012
6,62042,0,None,CA,2012
6,62043,0,None,CA,2012
6,62043,0,None,CA,2012
6,62044,0,None,CA,2012
6,62045,0,None,CA,2012
6,62046,0,None,CA,2012
6,62047,0,None,CA,2012
6,62047,0,None,CA,2012
6,62048,0,None,CA,2012
6,62048,0,None,CA,2012
6,62049,0,None,CA,2012
6,62049,0,None,CA,2012
6,62050,0,None,CA,2012
6,62050,0,None,CA,2012
6,62051,0,None,CA,2012
6,62051,0,None,CA,2012
6,62052,0,None,CA,2012
6,62052,0,None,CA,2012
6,62053,0,None,CA,2012
6,62054,0,None,CA,2012
6,62055,0,None,CA,2012
6,62056,0,None,CA,2012
6,62057,0,None,CA,2012
6,62057,0,None,CA,2012
6,62057,0,None,CA,2012
6,62058,0,None,CA,2012
6,62059,0,None,CA,2012
6,62059,0,None,CA,2012
6,62060,0,None,CA,2012
6,62060,0,None,CA,2012
6,62061,0,None,CA,2012
6,62062,0,None,CA,2012
6,62062,0,None,CA,2012
6,62063,0,None,CA,2012
6,62064,0,None,CA,2012
6,62065,11,Imparement Offense,CA,2012
6,62066,0,None,CA,2012
6,62066,0,None,CA,2012
6,62066,0,None,CA,2012
6,62066,0,None,CA,2012
6,62067,0,None,CA,2012
6,62067,0,None,CA,2012
6,62068,0,None,CA,2012
6,62069,0,None,CA,2012
6,62070,11,Imparement Offense,CA,2012
6,62071,0,None,CA,2012
6,62072,0,None,CA,2012
6,62073,0,None,CA,2012
6,62073,0,None,CA,2012
6,62074,0,None,CA,2012
6,62075,0,None,CA,2012
6,62076,0,None,CA,2012
6,62076,0,None,CA,2012
6,62077,0,None,CA,2012
6,62077,0,None,CA,2012
6,62078,0,None,CA,2012
6,62078,0,None,CA,2012
6,62079,0,None,CA,2012
6,62079,0,None,CA,2012
6,62080,0,None,CA,2012
6,62081,0,None,CA,2012
6,62081,0,None,CA,2012
6,62082,0,None,CA,2012
6,62083,1,Reckless Driving,CA,2012
6,62083,11,Imparement Offense,CA,2012
6,62084,0,None,CA,2012
6,62085,0,None,CA,2012
6,62086,0,None,CA,2012
6,62087,0,None,CA,2012
6,62088,0,None,CA,2012
6,62089,0,None,CA,2012
6,62090,0,None,CA,2012
6,62090,0,None,CA,2012
6,62091,0,None,CA,2012
6,62092,0,None,CA,2012
6,62093,0,None,CA,2012
6,62093,0,None,CA,2012
6,62094,0,None,CA,2012
6,62095,1,Reckless Driving,CA,2012
6,62095,11,Imparement Offense,CA,2012
6,62095,52,Moving Violation,CA,2012
6,62095,0,None,CA,2012
6,62096,0,None,CA,2012
6,62097,0,None,CA,2012
6,62097,0,None,CA,2012
6,62098,0,None,CA,2012
6,62099,0,None,CA,2012
6,62099,0,None,CA,2012
6,62100,0,None,CA,2012
6,62101,0,None,CA,2012
6,62101,0,None,CA,2012
6,62102,0,None,CA,2012
6,62102,0,None,CA,2012
6,62103,0,None,CA,2012
6,62104,0,None,CA,2012
6,62104,0,None,CA,2012
6,62105,0,None,CA,2012
6,62106,0,None,CA,2012
6,62107,11,Imparement Offense,CA,2012
6,62108,0,None,CA,2012
6,62108,0,None,CA,2012
6,62108,0,None,CA,2012
6,62109,0,None,CA,2012
6,62110,0,None,CA,2012
6,62111,0,None,CA,2012
6,62112,0,None,CA,2012
6,62112,0,None,CA,2012
6,62113,11,Imparement Offense,CA,2012
6,62114,0,None,CA,2012
6,62114,11,Imparement Offense,CA,2012
6,62115,0,None,CA,2012
6,62116,0,None,CA,2012
6,62116,0,None,CA,2012
6,62117,0,None,CA,2012
6,62118,0,None,CA,2012
6,62118,0,None,CA,2012
6,62118,0,None,CA,2012
6,62118,0,None,CA,2012
6,62118,0,None,CA,2012
6,62119,0,None,CA,2012
6,62120,7,Reckless Driving,CA,2012
6,62121,0,None,CA,2012
6,62121,0,None,CA,2012
6,62122,0,None,CA,2012
6,62123,0,None,CA,2012
6,62124,0,None,CA,2012
6,62125,0,None,CA,2012
6,62125,0,None,CA,2012
6,62126,0,None,CA,2012
6,62126,0,None,CA,2012
6,62127,0,None,CA,2012
6,62128,0,None,CA,2012
6,62129,0,None,CA,2012
6,62129,0,None,CA,2012
6,62130,0,None,CA,2012
6,62131,0,None,CA,2012
6,62131,0,None,CA,2012
6,62132,11,Imparement Offense,CA,2012
6,62132,0,None,CA,2012
6,62133,0,None,CA,2012
6,62133,0,None,CA,2012
6,62134,11,Imparement Offense,CA,2012
6,62134,0,None,CA,2012
6,62135,11,Imparement Offense,CA,2012
6,62136,0,None,CA,2012
6,62136,0,None,CA,2012
6,62137,0,None,CA,2012
6,62137,0,None,CA,2012
6,62138,0,None,CA,2012
6,62139,0,None,CA,2012
6,62139,0,None,CA,2012
6,62140,0,None,CA,2012
6,62141,0,None,CA,2012
6,62141,0,None,CA,2012
6,62142,0,None,CA,2012
6,62142,0,None,CA,2012
6,62143,0,None,CA,2012
6,62144,7,Reckless Driving,CA,2012
6,62145,0,None,CA,2012
6,62146,0,None,CA,2012
6,62147,0,None,CA,2012
6,62148,11,Imparement Offense,CA,2012
6,62148,0,None,CA,2012
6,62148,0,None,CA,2012
6,62149,0,None,CA,2012
6,62150,7,Reckless Driving,CA,2012
6,62151,0,None,CA,2012
6,62151,0,None,CA,2012
6,62152,0,None,CA,2012
6,62152,0,None,CA,2012
6,62152,0,None,CA,2012
6,62153,0,None,CA,2012
6,62154,0,None,CA,2012
6,62155,0,None,CA,2012
6,62155,0,None,CA,2012
6,62156,0,None,CA,2012
6,62157,0,None,CA,2012
6,62158,0,None,CA,2012
6,62159,0,None,CA,2012
6,62160,0,None,CA,2012
6,62160,0,None,CA,2012
6,62161,0,None,CA,2012
6,62161,95,License Violations,CA,2012
6,62162,0,None,CA,2012
6,62162,0,None,CA,2012
6,62163,0,None,CA,2012
6,62164,0,None,CA,2012
6,62164,0,None,CA,2012
6,62165,0,None,CA,2012
6,62166,0,None,CA,2012
6,62167,0,None,CA,2012
6,62168,0,None,CA,2012
6,62169,0,None,CA,2012
6,62169,0,None,CA,2012
6,62170,0,None,CA,2012
6,62170,0,None,CA,2012
6,62171,0,None,CA,2012
6,62172,0,None,CA,2012
6,62172,0,None,CA,2012
6,62172,0,None,CA,2012
6,62173,0,None,CA,2012
6,62174,0,None,CA,2012
6,62175,0,None,CA,2012
6,62176,0,None,CA,2012
6,62177,0,None,CA,2012
6,62178,0,None,CA,2012
6,62179,0,None,CA,2012
6,62180,0,None,CA,2012
6,62181,0,None,CA,2012
6,62181,0,None,CA,2012
6,62182,0,None,CA,2012
6,62183,0,None,CA,2012
6,62184,0,None,CA,2012
6,62184,0,None,CA,2012
6,62185,0,None,CA,2012
6,62186,0,None,CA,2012
6,62186,0,None,CA,2012
6,62187,0,None,CA,2012
6,62188,0,None,CA,2012
6,62189,0,None,CA,2012
6,62189,0,None,CA,2012
6,62190,11,Imparement Offense,CA,2012
6,62191,0,None,CA,2012
6,62191,0,None,CA,2012
6,62192,0,None,CA,2012
6,62192,0,None,CA,2012
6,62193,0,None,CA,2012
6,62193,0,None,CA,2012
6,62194,0,None,CA,2012
6,62195,0,None,CA,2012
6,62196,0,None,CA,2012
6,62196,0,None,CA,2012
6,62197,0,None,CA,2012
6,62197,0,None,CA,2012
6,62198,0,None,CA,2012
6,62199,0,None,CA,2012
6,62200,0,None,CA,2012
6,62201,0,None,CA,2012
6,62201,0,None,CA,2012
6,62202,0,None,CA,2012
6,62203,0,None,CA,2012
6,62203,0,None,CA,2012
6,62204,0,None,CA,2012
6,62204,0,None,CA,2012
6,62205,0,None,CA,2012
6,62205,0,None,CA,2012
6,62206,0,None,CA,2012
6,62207,0,None,CA,2012
6,62208,0,None,CA,2012
6,62209,0,None,CA,2012
6,62210,0,None,CA,2012
6,62211,0,None,CA,2012
6,62212,0,None,CA,2012
6,62213,0,None,CA,2012
6,62213,0,None,CA,2012
6,62213,0,None,CA,2012
6,62214,0,None,CA,2012
6,62215,11,Imparement Offense,CA,2012
6,62215,0,None,CA,2012
6,62215,0,None,CA,2012
6,62216,0,None,CA,2012
6,62217,0,None,CA,2012
6,62217,0,None,CA,2012
6,62218,0,None,CA,2012
6,62218,0,None,CA,2012
6,62219,0,None,CA,2012
6,62220,0,None,CA,2012
6,62221,0,None,CA,2012
6,62221,0,None,CA,2012
6,62222,0,None,CA,2012
6,62223,0,None,CA,2012
6,62224,0,None,CA,2012
6,62225,0,None,CA,2012
6,62226,0,None,CA,2012
6,62227,0,None,CA,2012
6,62228,99,None,CA,2012
6,62229,0,None,CA,2012
6,62229,0,None,CA,2012
6,62229,0,None,CA,2012
6,62230,0,None,CA,2012
6,62231,37,Moving Violation,CA,2012
6,62231,0,None,CA,2012
6,62232,0,None,CA,2012
6,62233,0,None,CA,2012
6,62234,0,None,CA,2012
6,62235,0,None,CA,2012
6,62235,0,None,CA,2012
6,62236,0,None,CA,2012
6,62237,0,None,CA,2012
6,62237,0,None,CA,2012
6,62238,0,None,CA,2012
6,62238,0,None,CA,2012
6,62239,0,None,CA,2012
6,62240,0,None,CA,2012
6,62241,0,None,CA,2012
6,62242,0,None,CA,2012
6,62242,0,None,CA,2012
6,62243,0,None,CA,2012
6,62243,0,None,CA,2012
6,62244,0,None,CA,2012
6,62245,0,None,CA,2012
6,62245,0,None,CA,2012
6,62246,0,None,CA,2012
6,62247,0,None,CA,2012
6,62248,0,None,CA,2012
6,62249,0,None,CA,2012
6,62250,11,Imparement Offense,CA,2012
6,62251,11,Imparement Offense,CA,2012
6,62252,0,None,CA,2012
6,62253,0,None,CA,2012
6,62254,0,None,CA,2012
6,62254,0,None,CA,2012
6,62254,0,None,CA,2012
6,62255,0,None,CA,2012
6,62256,11,Imparement Offense,CA,2012
6,62256,0,None,CA,2012
6,62257,0,None,CA,2012
6,62258,0,None,CA,2012
6,62259,0,None,CA,2012
6,62260,0,None,CA,2012
6,62261,0,None,CA,2012
6,62262,99,None,CA,2012
6,62263,0,None,CA,2012
6,62264,0,None,CA,2012
6,62264,0,None,CA,2012
6,62264,0,None,CA,2012
6,62265,0,None,CA,2012
6,62266,0,None,CA,2012
6,62266,0,None,CA,2012
6,62267,22,Speed Related,CA,2012
6,62268,0,None,CA,2012
6,62268,0,None,CA,2012
6,62268,0,None,CA,2012
6,62269,0,None,CA,2012
6,62270,0,None,CA,2012
6,62270,0,None,CA,2012
6,62271,0,None,CA,2012
6,62271,0,None,CA,2012
6,62272,0,None,CA,2012
6,62273,0,None,CA,2012
6,62274,0,None,CA,2012
6,62275,1,Reckless Driving,CA,2012
6,62275,11,Imparement Offense,CA,2012
6,62276,0,None,CA,2012
6,62277,1,Reckless Driving,CA,2012
6,62277,11,Imparement Offense,CA,2012
6,62278,7,Reckless Driving,CA,2012
6,62279,0,None,CA,2012
6,62280,0,None,CA,2012
6,62281,0,None,CA,2012
6,62281,0,None,CA,2012
6,62282,0,None,CA,2012
6,62283,0,None,CA,2012
6,62283,0,None,CA,2012
6,62284,0,None,CA,2012
6,62285,0,None,CA,2012
6,62286,0,None,CA,2012
6,62287,0,None,CA,2012
6,62288,0,None,CA,2012
6,62289,0,None,CA,2012
6,62290,0,None,CA,2012
6,62291,0,None,CA,2012
6,62292,0,None,CA,2012
6,62292,0,None,CA,2012
6,62293,11,Imparement Offense,CA,2012
6,62293,12,Imparement Offense,CA,2012
6,62294,0,None,CA,2012
6,62295,0,None,CA,2012
6,62296,0,None,CA,2012
6,62297,0,None,CA,2012
6,62297,0,None,CA,2012
6,62298,0,None,CA,2012
6,62299,0,None,CA,2012
6,62300,0,None,CA,2012
6,62301,0,None,CA,2012
6,62301,0,None,CA,2012
6,62302,0,None,CA,2012
6,62303,0,None,CA,2012
6,62304,0,None,CA,2012
6,62304,0,None,CA,2012
6,62305,0,None,CA,2012
6,62306,0,None,CA,2012
6,62307,0,None,CA,2012
6,62307,0,None,CA,2012
6,62308,22,Speed Related,CA,2012
6,62308,46,Moving Violation,CA,2012
6,62309,0,None,CA,2012
6,62310,0,None,CA,2012
6,62310,0,None,CA,2012
6,62311,0,None,CA,2012
6,62312,0,None,CA,2012
6,62313,0,None,CA,2012
6,62314,0,None,CA,2012
6,62315,0,None,CA,2012
6,62316,0,None,CA,2012
6,62317,0,None,CA,2012
6,62318,0,None,CA,2012
6,62319,0,None,CA,2012
6,62319,0,None,CA,2012
6,62320,0,None,CA,2012
6,62321,0,None,CA,2012
6,62322,0,None,CA,2012
6,62323,0,None,CA,2012
